;params;AIC;resid_sum
345;(0, 1, 1, 1, 2, 1, 12);1563.1413235075142;-2184130.9591317982
346;(0, 1, 1, 1, 2, 2, 12);1563.1413235075142;-2116443.9016881287
347;(0, 1, 1, 1, 2, 3, 12);1563.1413235075142;-2088650.0812300234
348;(0, 1, 1, 1, 3, 0, 12);1563.1413235075142;-1518424.5172895656
349;(0, 1, 1, 1, 3, 1, 12);1563.1413235075142;-2912020.2520317743
350;(0, 1, 1, 1, 3, 2, 12);1563.1413235075142;-3389400.6057532895
351;(0, 1, 1, 1, 3, 3, 12);1563.1413235075142;-3479396.8914634525
352;(0, 1, 1, 2, 0, 0, 12);1563.1413235075142;1314515.3850691395
353;(0, 1, 1, 2, 0, 1, 12);1563.1413235075142;1298233.797316052
354;(0, 1, 1, 2, 0, 2, 12);1563.1413235075142;1370280.590409333
355;(0, 1, 1, 2, 0, 3, 12);1563.1413235075142;1368232.8152847523
356;(0, 1, 1, 2, 1, 0, 12);1563.1413235075142;-731610.7483070024
357;(0, 1, 1, 2, 1, 1, 12);1563.1413235075142;-735136.4018397818
358;(0, 1, 1, 2, 1, 2, 12);1563.1413235075142;-690458.8460858691
359;(0, 1, 1, 2, 1, 3, 12);1563.1413235075142;-604304.4353415662
360;(0, 1, 1, 2, 2, 0, 12);1563.1413235075142;-1896059.8249193178
361;(0, 1, 1, 2, 2, 1, 12);1563.1413235075142;-1843693.3287904963
362;(0, 1, 1, 2, 2, 2, 12);1563.1413235075142;-1795376.1388731813
363;(0, 1, 1, 2, 2, 3, 12);1563.1413235075142;-1785104.7876061238
364;(0, 1, 1, 2, 3, 0, 12);1563.1413235075142;-3416102.029023883
365;(0, 1, 1, 2, 3, 1, 12);1563.1413235075142;-3318812.890733907
366;(0, 1, 1, 2, 3, 2, 12);1563.1413235075142;-3249221.8075309484
367;(0, 1, 1, 2, 3, 3, 12);1563.1413235075142;-3194144.845259948
368;(0, 1, 1, 3, 0, 0, 12);1563.1413235075142;1370829.6744540548
369;(0, 1, 1, 3, 0, 1, 12);1563.1413235075142;1373283.8552851696
370;(0, 1, 1, 3, 0, 2, 12);1563.1413235075142;1374087.2252991311
371;(0, 1, 1, 3, 0, 3, 12);1563.1413235075142;1372841.1446844637
372;(0, 1, 1, 3, 1, 0, 12);1563.1413235075142;-766609.902070249
373;(0, 1, 1, 3, 1, 1, 12);1563.1413235075142;-730938.3122708816
374;(0, 1, 1, 3, 1, 2, 12);1563.1413235075142;-711104.4754965381
375;(0, 1, 1, 3, 1, 3, 12);1563.1413235075142;-567926.718049783
376;(0, 1, 1, 3, 2, 0, 12);1563.1413235075142;-1866771.4474880728
377;(0, 1, 1, 3, 2, 1, 12);1563.1413235075142;-1820161.4491077997
378;(0, 1, 1, 3, 2, 2, 12);1563.1413235075142;-1787590.876932078
379;(0, 1, 1, 3, 2, 3, 12);1563.1413235075142;-1784187.2204882237
380;(0, 1, 1, 3, 3, 0, 12);1563.1413235075142;-2844167.5969771706
381;(0, 1, 1, 3, 3, 1, 12);1563.1413235075142;-3197679.5245031808
382;(0, 1, 1, 3, 3, 2, 12);1563.1413235075142;-3097767.219726922
383;(0, 1, 1, 3, 3, 3, 12);1563.1413235075142;-3038809.364131702
384;(0, 1, 2, 0, 0, 0, 12);1563.1413235075142;4803857.81643246
385;(0, 1, 2, 0, 0, 1, 12);1563.1413235075142;2755078.8630458047
386;(0, 1, 2, 0, 0, 2, 12);1563.1413235075142;1890389.1606180328
387;(0, 1, 2, 0, 0, 3, 12);1563.1413235075142;1623608.0606965208
388;(0, 1, 2, 0, 1, 0, 12);1563.1413235075142;-806844.0260229179
389;(0, 1, 2, 0, 1, 1, 12);1563.1413235075142;-674807.0050550132
390;(0, 1, 2, 0, 1, 2, 12);1563.1413235075142;-767444.1161559533
391;(0, 1, 2, 0, 1, 3, 12);1563.1413235075142;-747231.6162810004
392;(0, 1, 2, 0, 2, 0, 12);1563.1413235075142;-1568690.8920838204
393;(0, 1, 2, 0, 2, 1, 12);1563.1413235075142;-2014521.7762522309
394;(0, 1, 2, 0, 2, 2, 12);1563.1413235075142;-2164418.0747375144
395;(0, 1, 2, 0, 2, 3, 12);1563.1413235075142;-2200346.1630271827
396;(0, 1, 2, 0, 3, 0, 12);1563.1413235075142;2782396.4007605095
397;(0, 1, 2, 0, 3, 1, 12);1563.1413235075142;303103.2715056916
398;(0, 1, 2, 0, 3, 2, 12);1563.1413235075142;-1354682.2348031243
399;(0, 1, 2, 0, 3, 3, 12);1563.1413235075142;-2379752.8678518264
400;(0, 1, 2, 1, 0, 0, 12);1563.1413235075142;1356214.2240553638
401;(0, 1, 2, 1, 0, 1, 12);1563.1413235075142;1343071.3801610558
402;(0, 1, 2, 1, 0, 2, 12);1563.1413235075142;1380693.0327548701
403;(0, 1, 2, 1, 0, 3, 12);1563.1413235075142;1388828.1885949932
404;(0, 1, 2, 1, 1, 0, 12);1563.1413235075142;-706335.647052649
405;(0, 1, 2, 1, 1, 1, 12);1563.1413235075142;-725297.4635893055
406;(0, 1, 2, 1, 1, 2, 12);1563.1413235075142;-765789.336471203
407;(0, 1, 2, 1, 1, 3, 12);1563.1413235075142;-686730.9030898175
408;(0, 1, 2, 1, 2, 0, 12);1563.1413235075142;-2204885.9409793406
409;(0, 1, 2, 1, 2, 1, 12);1563.1413235075142;-2245414.288268958
410;(0, 1, 2, 1, 2, 2, 12);1563.1413235075142;-2225656.8222046993
411;(0, 1, 2, 1, 2, 3, 12);1563.1413235075142;-2216563.7444684077
412;(0, 1, 2, 1, 3, 0, 12);1563.1413235075142;-1692091.3325386113
413;(0, 1, 2, 1, 3, 1, 12);1563.1413235075142;1399162799.9600968
414;(0, 1, 2, 1, 3, 2, 12);1563.1413235075142;-3489281.1597033706
415;(0, 1, 2, 1, 3, 3, 12);1563.1413235075142;-3582235.577904897
416;(0, 1, 2, 2, 0, 0, 12);1563.1413235075142;1345659.8090903966
417;(0, 1, 2, 2, 0, 1, 12);1563.1413235075142;1324035.9048983708
418;(0, 1, 2, 2, 0, 2, 12);1563.1413235075142;1388152.971749321
419;(0, 1, 2, 2, 0, 3, 12);1563.1413235075142;1386234.651181761
420;(0, 1, 2, 2, 1, 0, 12);1563.1413235075142;-737365.1260821148
421;(0, 1, 2, 2, 1, 1, 12);1563.1413235075142;-740955.9691353742
422;(0, 1, 2, 2, 1, 2, 12);1563.1413235075142;-717548.6832109864
423;(0, 1, 2, 2, 1, 3, 12);1563.1413235075142;-658661.2143745985
424;(0, 1, 2, 2, 2, 0, 12);1563.1413235075142;-2153808.2142166016
425;(0, 1, 2, 2, 2, 1, 12);1563.1413235075142;-2059198.8787302962
426;(0, 1, 2, 2, 2, 2, 12);1563.1413235075142;-2038816.414647022
427;(0, 1, 2, 2, 2, 3, 12);1563.1413235075142;-2027985.1686151796
428;(0, 1, 2, 2, 3, 0, 12);1563.1413235075142;-3666170.6563958386
429;(0, 1, 2, 2, 3, 1, 12);1563.1413235075142;-3524544.300375439
430;(0, 1, 2, 2, 3, 2, 12);1563.1413235075142;-3446960.7929374324
431;(0, 1, 2, 2, 3, 3, 12);1563.1413235075142;-3387192.548283797
432;(0, 1, 2, 3, 0, 0, 12);1563.1413235075142;1388779.8105166245
433;(0, 1, 2, 3, 0, 1, 12);1563.1413235075142;1389252.7010663892
434;(0, 1, 2, 3, 0, 2, 12);1563.1413235075142;1389425.875990272
435;(0, 1, 2, 3, 0, 3, 12);1563.1413235075142;1389308.3024021983
436;(0, 1, 2, 3, 1, 0, 12);1563.1413235075142;-769216.800346545
437;(0, 1, 2, 3, 1, 1, 12);1563.1413235075142;-746838.8621045663
438;(0, 1, 2, 3, 1, 2, 12);1563.1413235075142;-734217.7672416164
439;(0, 1, 2, 3, 1, 3, 12);1563.1413235075142;-619598.1027699165
440;(0, 1, 2, 3, 2, 0, 12);1563.1413235075142;-2093491.936529433
441;(0, 1, 2, 3, 2, 1, 12);1563.1413235075142;-2043323.2711357865
442;(0, 1, 2, 3, 2, 2, 12);1563.1413235075142;-2031123.2929474842
443;(0, 1, 2, 3, 2, 3, 12);1563.1413235075142;-2030726.9786450344
444;(0, 1, 2, 3, 3, 0, 12);1563.1413235075142;-2882154.8764521945
445;(0, 1, 2, 3, 3, 1, 12);1563.1413235075142;-2862414.309102247
446;(0, 1, 2, 3, 3, 2, 12);1563.1413235075142;-2855241.5439130384
447;(0, 1, 2, 3, 3, 3, 12);1563.1413235075142;13321349911.737974
448;(0, 1, 3, 0, 0, 0, 12);1563.1413235075142;4849182.003805707
449;(0, 1, 3, 0, 0, 1, 12);1563.1413235075142;2810956.1410989575
450;(0, 1, 3, 0, 0, 2, 12);1563.1413235075142;1942925.628723188
451;(0, 1, 3, 0, 0, 3, 12);1563.1413235075142;1659065.2178523864
452;(0, 1, 3, 0, 1, 0, 12);1563.1413235075142;-856613.5875088489
453;(0, 1, 3, 0, 1, 1, 12);1563.1413235075142;-723292.1222383059
454;(0, 1, 3, 0, 1, 2, 12);1563.1413235075142;-906941.3634909956
455;(0, 1, 3, 0, 1, 3, 12);1563.1413235075142;-897941.0182631456
456;(0, 1, 3, 0, 2, 0, 12);1563.1413235075142;-1904815.239498168
457;(0, 1, 3, 0, 2, 1, 12);1563.1413235075142;-2116070.657793998
458;(0, 1, 3, 0, 2, 2, 12);1563.1413235075142;-2213025.723273698
459;(0, 1, 3, 0, 2, 3, 12);1563.1413235075142;-2258439.5524496436
460;(0, 1, 3, 0, 3, 0, 12);1563.1413235075142;3204555.314615448
461;(0, 1, 3, 0, 3, 1, 12);1563.1413235075142;905896.5557347257
462;(0, 1, 3, 0, 3, 2, 12);1563.1413235075142;-1057861.1236354131
463;(0, 1, 3, 0, 3, 3, 12);1563.1413235075142;-2350417.8722914583
464;(0, 1, 3, 1, 0, 0, 12);1563.1413235075142;1374924.372343947
465;(0, 1, 3, 1, 0, 1, 12);1563.1413235075142;1369100.2516946236
466;(0, 1, 3, 1, 0, 2, 12);1563.1413235075142;1405868.9261599132
467;(0, 1, 3, 1, 0, 3, 12);1563.1413235075142;1415282.6984252296
468;(0, 1, 3, 1, 1, 0, 12);1563.1413235075142;-745089.3364515371
469;(0, 1, 3, 1, 1, 1, 12);1563.1413235075142;-784956.7701606792
470;(0, 1, 3, 1, 1, 2, 12);1563.1413235075142;-905426.0036591139
471;(0, 1, 3, 1, 1, 3, 12);1563.1413235075142;-926662.3963070966
472;(0, 1, 3, 1, 2, 0, 12);1563.1413235075142;-2392303.875081943
473;(0, 1, 3, 1, 2, 1, 12);1563.1413235075142;-2324512.67987216
474;(0, 1, 3, 1, 2, 2, 12);1563.1413235075142;-2291441.702244061
475;(0, 1, 3, 1, 2, 3, 12);1563.1413235075142;-2280922.423572484
476;(0, 1, 3, 1, 3, 0, 12);1563.1413235075142;-1676612.989534589
477;(0, 1, 3, 1, 3, 1, 12);1563.1413235075142;-3131456.282808753
478;(0, 1, 3, 1, 3, 2, 12);1563.1413235075142;-3548461.855699052
479;(0, 1, 3, 1, 3, 3, 12);1563.1413235075142;-3650170.3802256575
480;(0, 1, 3, 2, 0, 0, 12);1563.1413235075142;1370273.0632227063
481;(0, 1, 3, 2, 0, 1, 12);1563.1413235075142;1344702.9390807804
482;(0, 1, 3, 2, 0, 2, 12);1563.1413235075142;1413315.7845347535
483;(0, 1, 3, 2, 0, 3, 12);1563.1413235075142;1411689.199842634
484;(0, 1, 3, 2, 1, 0, 12);1563.1413235075142;-839064.0140800748
485;(0, 1, 3, 2, 1, 1, 12);1563.1413235075142;-850094.8959414454
486;(0, 1, 3, 2, 1, 2, 12);1563.1413235075142;-787215.8717474492
487;(0, 1, 3, 2, 1, 3, 12);1563.1413235075142;-852275.2389543914
488;(0, 1, 3, 2, 2, 0, 12);1563.1413235075142;-2213520.4133454855
489;(0, 1, 3, 2, 2, 1, 12);1563.1413235075142;-2117441.9730970208
490;(0, 1, 3, 2, 2, 2, 12);1563.1413235075142;-2087924.4613981536
491;(0, 1, 3, 2, 2, 3, 12);1563.1413235075142;-2078105.8875264116
492;(0, 1, 3, 2, 3, 0, 12);1563.1413235075142;-3762457.527068133
493;(0, 1, 3, 2, 3, 1, 12);1563.1413235075142;-3629932.1485764645
494;(0, 1, 3, 2, 3, 2, 12);1563.1413235075142;-3568115.393579244
495;(0, 1, 3, 2, 3, 3, 12);1563.1413235075142;-3518476.954397533
496;(0, 1, 3, 3, 0, 0, 12);1563.1413235075142;1413947.058038815
497;(0, 1, 3, 3, 0, 1, 12);1563.1413235075142;1418478.6205025478
498;(0, 1, 3, 3, 0, 2, 12);1563.1413235075142;1415699.9053010757
499;(0, 1, 3, 3, 0, 3, 12);1563.1413235075142;1414891.0085594137
500;(0, 1, 3, 3, 1, 0, 12);1563.1413235075142;-884860.4102756619
501;(0, 1, 3, 3, 1, 1, 12);1563.1413235075142;-864117.746763119
502;(0, 1, 3, 3, 1, 2, 12);1563.1413235075142;-843336.0913120394
503;(0, 1, 3, 3, 1, 3, 12);1563.1413235075142;-787707.7257920008
504;(0, 1, 3, 3, 2, 0, 12);1563.1413235075142;-2152634.592261662
505;(0, 1, 3, 3, 2, 1, 12);1563.1413235075142;-2100478.946977625
506;(0, 1, 3, 3, 2, 2, 12);1563.1413235075142;-2079759.905289366
507;(0, 1, 3, 3, 2, 3, 12);1563.1413235075142;-2089469.2078300454
508;(0, 1, 3, 3, 3, 0, 12);1563.1413235075142;-3532234.543600897
509;(0, 1, 3, 3, 3, 1, 12);1563.1413235075142;-2924179.6891728193
510;(0, 1, 3, 3, 3, 2, 12);1563.1413235075142;-3195290.158237588
511;(0, 1, 3, 3, 3, 3, 12);1563.1413235075142;-3356414.5650489186
512;(0, 2, 0, 0, 0, 0, 12);1563.1413235075142;-52739.12152774306
513;(0, 2, 0, 0, 0, 1, 12);1563.1413235075142;-109099.64053746266
514;(0, 2, 0, 0, 0, 2, 12);1563.1413235075142;-109363.48205702961
515;(0, 2, 0, 0, 0, 3, 12);1563.1413235075142;-124650.88853326451
516;(0, 2, 0, 0, 1, 0, 12);1563.1413235075142;-92912.9386902838
517;(0, 2, 0, 0, 1, 1, 12);1563.1413235075142;-96788.01446753275
518;(0, 2, 0, 0, 1, 2, 12);1563.1413235075142;-134511.7750737546
519;(0, 2, 0, 0, 1, 3, 12);1563.1413235075142;-128395.82674735342
520;(0, 2, 0, 0, 2, 0, 12);1563.1413235075142;-46409.460707800696
521;(0, 2, 0, 0, 2, 1, 12);1563.1413235075142;55990.83519404614
522;(0, 2, 0, 0, 2, 2, 12);1563.1413235075142;171656.33406242123
523;(0, 2, 0, 0, 2, 3, 12);1563.1413235075142;225759.38970988244
524;(0, 2, 0, 0, 3, 0, 12);1563.1413235075142;182517.31922659045
525;(0, 2, 0, 0, 3, 1, 12);1563.1413235075142;182710.3931386196
526;(0, 2, 0, 0, 3, 2, 12);1563.1413235075142;239538.82348287827
527;(0, 2, 0, 0, 3, 3, 12);1563.1413235075142;280535.34797369735
528;(0, 2, 0, 1, 0, 0, 12);1563.1413235075142;-85924.48640598892
529;(0, 2, 0, 1, 0, 1, 12);1563.1413235075142;-48402.84714245272
530;(0, 2, 0, 1, 0, 2, 12);1563.1413235075142;-66952.78271674982
531;(0, 2, 0, 1, 0, 3, 12);1563.1413235075142;-67916.09955753235
532;(0, 2, 0, 1, 1, 0, 12);1563.1413235075142;-99432.80199754983
533;(0, 2, 0, 1, 1, 1, 12);1563.1413235075142;-107586.78495021141
534;(0, 2, 0, 1, 1, 2, 12);1563.1413235075142;-130166.64185524615
535;(0, 2, 0, 1, 1, 3, 12);1563.1413235075142;-122602.47156351455
536;(0, 2, 0, 1, 2, 0, 12);1563.1413235075142;-104108.88641473069
537;(0, 2, 0, 1, 2, 1, 12);1563.1413235075142;188590.7635924936
538;(0, 2, 0, 1, 2, 2, 12);1563.1413235075142;244772.95311209897
539;(0, 2, 0, 1, 2, 3, 12);1563.1413235075142;255391.5069157388
540;(0, 2, 0, 1, 3, 0, 12);1563.1413235075142;-11398.248367802938
541;(0, 2, 0, 1, 3, 1, 12);1563.1413235075142;243248.3784299791
542;(0, 2, 0, 1, 3, 2, 12);1563.1413235075142;309341.14707356214
543;(0, 2, 0, 1, 3, 3, 12);1563.1413235075142;335355.2458318925
544;(0, 2, 0, 2, 0, 0, 12);1563.1413235075142;-62561.60187845735
545;(0, 2, 0, 2, 0, 1, 12);1563.1413235075142;44686.25174626976
546;(0, 2, 0, 2, 0, 2, 12);1563.1413235075142;-67275.89219155698
547;(0, 2, 0, 2, 0, 3, 12);1563.1413235075142;-67807.7851703969
548;(0, 2, 0, 2, 1, 0, 12);1563.1413235075142;-123678.94141152874
549;(0, 2, 0, 2, 1, 1, 12);1563.1413235075142;-376818.0111597149
550;(0, 2, 0, 2, 1, 2, 12);1563.1413235075142;-126908.33994888223
551;(0, 2, 0, 2, 1, 3, 12);1563.1413235075142;-122960.08758426423
552;(0, 2, 0, 2, 2, 0, 12);1563.1413235075142;203149.77967755368
553;(0, 2, 0, 2, 2, 1, 12);1563.1413235075142;299434.51034562185
554;(0, 2, 0, 2, 2, 2, 12);1563.1413235075142;320931.6643540913
555;(0, 2, 0, 2, 2, 3, 12);1563.1413235075142;334397.52529248444
556;(0, 2, 0, 2, 3, 0, 12);1563.1413235075142;309204.475677634
557;(0, 2, 0, 2, 3, 1, 12);1563.1413235075142;347535.9204492521
558;(0, 2, 0, 2, 3, 2, 12);1563.1413235075142;343805.5827599979
559;(0, 2, 0, 2, 3, 3, 12);1563.1413235075142;335981.42396289634
560;(0, 2, 0, 3, 0, 0, 12);1563.1413235075142;-46641.33709260973
561;(0, 2, 0, 3, 0, 1, 12);1563.1413235075142;140722.04664380278
562;(0, 2, 0, 3, 0, 2, 12);1563.1413235075142;-70640.03209624812
563;(0, 2, 0, 3, 0, 3, 12);1563.1413235075142;-67835.13138066954
564;(0, 2, 0, 3, 1, 0, 12);1563.1413235075142;-54322.894817161374
565;(0, 2, 0, 3, 1, 1, 12);1563.1413235075142;-48319.54192610888
566;(0, 2, 0, 3, 1, 2, 12);1563.1413235075142;-125077.88654981926
567;(0, 2, 0, 3, 1, 3, 12);1563.1413235075142;-124735.19435623533
568;(0, 2, 0, 3, 2, 0, 12);1563.1413235075142;259039.75633102166
569;(0, 2, 0, 3, 2, 1, 12);1563.1413235075142;310449.5297205191
570;(0, 2, 0, 3, 2, 2, 12);1563.1413235075142;327672.58656469104
571;(0, 2, 0, 3, 2, 3, 12);1563.1413235075142;333078.7018476281
572;(0, 2, 0, 3, 3, 0, 12);1563.1413235075142;260211.34388662223
573;(0, 2, 0, 3, 3, 1, 12);;
574;(0, 2, 0, 3, 3, 2, 12);1563.1413235075142;215420.17043227982
575;(0, 2, 0, 3, 3, 3, 12);1563.1413235075142;317354.3897461016
576;(0, 2, 1, 0, 0, 0, 12);1563.1413235075142;-1489196.3966632201
577;(0, 2, 1, 0, 0, 1, 12);1563.1413235075142;-1409720.362113408
578;(0, 2, 1, 0, 0, 2, 12);1563.1413235075142;-1529782.0554319778
579;(0, 2, 1, 0, 0, 3, 12);1563.1413235075142;-1534955.2377782217
580;(0, 2, 1, 0, 1, 0, 12);1563.1413235075142;-2495330.4103025245
581;(0, 2, 1, 0, 1, 1, 12);1563.1413235075142;-2442114.3609782862
582;(0, 2, 1, 0, 1, 2, 12);1563.1413235075142;-2435286.400195038
583;(0, 2, 1, 0, 1, 3, 12);1563.1413235075142;-2427602.4748002235
584;(0, 2, 1, 0, 2, 0, 12);1563.1413235075142;-2481483.3175449916
585;(0, 2, 1, 0, 2, 1, 12);1563.1413235075142;-1725394.1945460946
586;(0, 2, 1, 0, 2, 2, 12);1563.1413235075142;-1221467.045103909
587;(0, 2, 1, 0, 2, 3, 12);1563.1413235075142;-954281.3703496455
588;(0, 2, 1, 0, 3, 0, 12);1563.1413235075142;1790745.0134127224
589;(0, 2, 1, 0, 3, 1, 12);1563.1413235075142;1052350.442537543
590;(0, 2, 1, 0, 3, 2, 12);1563.1413235075142;817486.7055723337
591;(0, 2, 1, 0, 3, 3, 12);1563.1413235075142;739990.1573691911
592;(0, 2, 1, 1, 0, 0, 12);1563.1413235075142;-1269364.4419859773
593;(0, 2, 1, 1, 0, 1, 12);1563.1413235075142;-1552886.6130607743
594;(0, 2, 1, 1, 0, 2, 12);1563.1413235075142;-1545402.5232014898
595;(0, 2, 1, 1, 0, 3, 12);1563.1413235075142;-1542061.7025218504
596;(0, 2, 1, 1, 1, 0, 12);1563.1413235075142;-2429731.089397162
597;(0, 2, 1, 1, 1, 1, 12);1563.1413235075142;-2435101.1882163854
598;(0, 2, 1, 1, 1, 2, 12);1563.1413235075142;-2432507.7589985053
599;(0, 2, 1, 1, 1, 3, 12);1563.1413235075142;-2411284.1740169455
600;(0, 2, 1, 1, 2, 0, 12);1563.1413235075142;-1030177.8026907829
601;(0, 2, 1, 1, 2, 1, 12);1563.1413235075142;-801656.8623502307
602;(0, 2, 1, 1, 2, 2, 12);1563.1413235075142;-821405.6546046168
603;(0, 2, 1, 1, 2, 3, 12);1563.1413235075142;-843241.6818496679
604;(0, 2, 1, 1, 3, 0, 12);1563.1413235075142;2313686.4595749537
605;(0, 2, 1, 1, 3, 1, 12);1563.1413235075142;1852476.60533285
606;(0, 2, 1, 1, 3, 2, 12);1563.1413235075142;1533138.0444530114
607;(0, 2, 1, 1, 3, 3, 12);1563.1413235075142;1315376.5957042784
608;(0, 2, 1, 2, 0, 0, 12);1563.1413235075142;-1552723.0133547778
609;(0, 2, 1, 2, 0, 1, 12);1563.1413235075142;-1550298.1518698977
610;(0, 2, 1, 2, 0, 2, 12);1563.1413235075142;-1541562.8940450423
611;(0, 2, 1, 2, 0, 3, 12);1563.1413235075142;-1542733.885103989
612;(0, 2, 1, 2, 1, 0, 12);1563.1413235075142;-2449821.9105417314
613;(0, 2, 1, 2, 1, 1, 12);1563.1413235075142;-2439175.159650698
614;(0, 2, 1, 2, 1, 2, 12);1563.1413235075142;-2424227.483809159
615;(0, 2, 1, 2, 1, 3, 12);1563.1413235075142;-2410343.4511736277
616;(0, 2, 1, 2, 2, 0, 12);1563.1413235075142;-1077731.9829818269
617;(0, 2, 1, 2, 2, 1, 12);1563.1413235075142;-929784.5886792362
618;(0, 2, 1, 2, 2, 2, 12);1563.1413235075142;-926680.7339650334
619;(0, 2, 1, 2, 2, 3, 12);1563.1413235075142;-910013.732083418
620;(0, 2, 1, 2, 3, 0, 12);1563.1413235075142;141025.3498243984
621;(0, 2, 1, 2, 3, 1, 12);1563.1413235075142;-25598.51890331856
622;(0, 2, 1, 2, 3, 2, 12);1563.1413235075142;121079.31799811148
623;(0, 2, 1, 2, 3, 3, 12);1563.1413235075142;306363.3895912055
624;(0, 2, 1, 3, 0, 0, 12);1563.1413235075142;-1544172.9477903517
625;(0, 2, 1, 3, 0, 1, 12);1563.1413235075142;-1541830.2926688066
626;(0, 2, 1, 3, 0, 2, 12);1563.1413235075142;-1540168.2005538384
627;(0, 2, 1, 3, 0, 3, 12);1563.1413235075142;-1541924.155757146
628;(0, 2, 1, 3, 1, 0, 12);1563.1413235075142;-2403052.338423252
629;(0, 2, 1, 3, 1, 1, 12);1563.1413235075142;-2404508.9410257195
630;(0, 2, 1, 3, 1, 2, 12);1563.1413235075142;-2410029.24184703
631;(0, 2, 1, 3, 1, 3, 12);1563.1413235075142;-2412168.3916564686
632;(0, 2, 1, 3, 2, 0, 12);1563.1413235075142;-992368.4218699764
633;(0, 2, 1, 3, 2, 1, 12);1563.1413235075142;-929661.2062519073
634;(0, 2, 1, 3, 2, 2, 12);1563.1413235075142;-930313.3165323496
635;(0, 2, 1, 3, 2, 3, 12);1563.1413235075142;-910645.2721081917
636;(0, 2, 1, 3, 3, 0, 12);1563.1413235075142;1397256.576992332
637;(0, 2, 1, 3, 3, 1, 12);1563.1413235075142;1089865.5227514326
638;(0, 2, 1, 3, 3, 2, 12);1563.1413235075142;272775.1792216388
639;(0, 2, 1, 3, 3, 3, 12);1563.1413235075142;614362.6652883041
640;(0, 2, 2, 0, 0, 0, 12);1563.1413235075142;-2410201.9086307962
641;(0, 2, 2, 0, 0, 1, 12);1563.1413235075142;-1505773.4020010303
642;(0, 2, 2, 0, 0, 2, 12);1563.1413235075142;-1516965.9746452682
643;(0, 2, 2, 0, 0, 3, 12);1563.1413235075142;-1479378.3059257122
644;(0, 2, 2, 0, 1, 0, 12);1563.1413235075142;-2585920.1989338826
645;(0, 2, 2, 0, 1, 1, 12);1563.1413235075142;-2589965.074232747
646;(0, 2, 2, 0, 1, 2, 12);1563.1413235075142;-2606248.1260622134
647;(0, 2, 2, 0, 1, 3, 12);1563.1413235075142;-2595885.875904781
648;(0, 2, 2, 0, 2, 0, 12);1563.1413235075142;-2756271.6937618256
649;(0, 2, 2, 0, 2, 1, 12);1563.1413235075142;-2020273.1359668768
650;(0, 2, 2, 0, 2, 2, 12);1563.1413235075142;-1611974.8028439065
651;(0, 2, 2, 0, 2, 3, 12);1563.1413235075142;-1234590.358552163
652;(0, 2, 2, 0, 3, 0, 12);1563.1413235075142;390076.5151878558
653;(0, 2, 2, 0, 3, 1, 12);1563.1413235075142;147928.28815360554
654;(0, 2, 2, 0, 3, 2, 12);1563.1413235075142;421309.5388999535
655;(0, 2, 2, 0, 3, 3, 12);1563.1413235075142;645787.4810946151
656;(0, 2, 2, 1, 0, 0, 12);1563.1413235075142;705099.7308990066
657;(0, 2, 2, 1, 0, 1, 12);1563.1413235075142;-1421045.8346142045
658;(0, 2, 2, 1, 0, 2, 12);1563.1413235075142;-1406342.4216910372
659;(0, 2, 2, 1, 0, 3, 12);1563.1413235075142;-1416456.4226023548
660;(0, 2, 2, 1, 1, 0, 12);1563.1413235075142;-2604450.9367267177
661;(0, 2, 2, 1, 1, 1, 12);1563.1413235075142;-2604717.003821457
662;(0, 2, 2, 1, 1, 2, 12);1563.1413235075142;-2603669.2024285793
663;(0, 2, 2, 1, 1, 3, 12);1563.1413235075142;-2583037.9449271117
664;(0, 2, 2, 1, 2, 0, 12);1563.1413235075142;-1139312.5587588768
665;(0, 2, 2, 1, 2, 1, 12);1563.1413235075142;-992956.3827698503
666;(0, 2, 2, 1, 2, 2, 12);1563.1413235075142;-1029598.9259677158
667;(0, 2, 2, 1, 2, 3, 12);1563.1413235075142;-1042010.8083718282
668;(0, 2, 2, 1, 3, 0, 12);1563.1413235075142;1571879.7667400355
669;(0, 2, 2, 1, 3, 1, 12);1563.1413235075142;2213644.6237878385
670;(0, 2, 2, 1, 3, 2, 12);1563.1413235075142;2300445.4884358696
671;(0, 2, 2, 1, 3, 3, 12);1563.1413235075142;1825945.4835216072
672;(0, 2, 2, 2, 0, 0, 12);1563.1413235075142;-1421063.2727812207
673;(0, 2, 2, 2, 0, 1, 12);1563.1413235075142;-1418064.7233339502
674;(0, 2, 2, 2, 0, 2, 12);1563.1413235075142;-1402266.556394762
675;(0, 2, 2, 2, 0, 3, 12);1563.1413235075142;-1416765.5980884796
676;(0, 2, 2, 2, 1, 0, 12);1563.1413235075142;-2605382.88981832
677;(0, 2, 2, 2, 1, 1, 12);1563.1413235075142;-2606109.18892943
678;(0, 2, 2, 2, 1, 2, 12);1563.1413235075142;-2587483.9029044425
679;(0, 2, 2, 2, 1, 3, 12);1563.1413235075142;-2587141.7594695333
680;(0, 2, 2, 2, 2, 0, 12);1563.1413235075142;-1061518.6808214607
681;(0, 2, 2, 2, 2, 1, 12);1563.1413235075142;-1084124.8302219764
682;(0, 2, 2, 2, 2, 2, 12);1563.1413235075142;-1055109.8658307665
683;(0, 2, 2, 2, 2, 3, 12);1563.1413235075142;-1051966.8276936682
684;(0, 2, 2, 2, 3, 0, 12);1563.1413235075142;693983.1350765118
