;params;AIC
893;(1, 0, 1, 3, 3, 1, 12);604.1709304121375
894;(1, 0, 1, 3, 3, 2, 12);606.2984131362466
895;(1, 0, 1, 3, 3, 3, 12);608.276908916394
896;(1, 0, 2, 0, 0, 0, 12);1614.6533805670251
897;(1, 0, 2, 0, 0, 1, 12);1605.0435693313134
898;(1, 0, 2, 0, 0, 2, 12);1605.5445914673587
899;(1, 0, 2, 0, 0, 3, 12);1606.9616021415443
900;(1, 0, 2, 0, 1, 0, 12);1246.584210805514
901;(1, 0, 2, 0, 1, 1, 12);1248.0077873197035
902;(1, 0, 2, 0, 1, 2, 12);1250.0052360148698
903;(1, 0, 2, 0, 1, 3, 12);1251.9305414046091
904;(1, 0, 2, 0, 2, 0, 12);939.5339212470824
905;(1, 0, 2, 0, 2, 1, 12);931.9745657232202
906;(1, 0, 2, 0, 2, 2, 12);931.7072065875307
907;(1, 0, 2, 0, 2, 3, 12);933.1319381485084
908;(1, 0, 2, 0, 3, 0, 12);642.0159061856243
909;(1, 0, 2, 0, 3, 1, 12);617.1605211696165
910;(1, 0, 2, 0, 3, 2, 12);610.3552818777874
911;(1, 0, 2, 0, 3, 3, 12);608.8797224084885
912;(1, 0, 2, 1, 0, 0, 12);1602.7340210239831
913;(1, 0, 2, 1, 0, 1, 12);1604.7248524951851
914;(1, 0, 2, 1, 0, 2, 12);1606.660488435447
915;(1, 0, 2, 1, 0, 3, 12);1608.6587018350008
916;(1, 0, 2, 1, 1, 0, 12);1248.0146451486307
917;(1, 0, 2, 1, 1, 1, 12);1250.0065174923102
918;(1, 0, 2, 1, 1, 2, 12);1252.001218530029
919;(1, 0, 2, 1, 1, 3, 12);1253.7706449964387
920;(1, 0, 2, 1, 2, 0, 12);932.1326082727498
921;(1, 0, 2, 1, 2, 1, 12);931.555385290457
922;(1, 0, 2, 1, 2, 2, 12);933.1733357894004
923;(1, 0, 2, 1, 2, 3, 12);935.0691171142973
924;(1, 0, 2, 1, 3, 0, 12);606.3738725329004
925;(1, 0, 2, 1, 3, 1, 12);605.2844211162195
926;(1, 0, 2, 1, 3, 2, 12);606.4112999954904
927;(1, 0, 2, 1, 3, 3, 12);608.1769267059733
928;(1, 0, 2, 2, 0, 0, 12);1604.7264195234052
929;(1, 0, 2, 2, 0, 1, 12);1606.6944972343063
930;(1, 0, 2, 2, 0, 2, 12);1608.6590920605872
931;(1, 0, 2, 2, 0, 3, 12);1610.659960563883
932;(1, 0, 2, 2, 1, 0, 12);1249.999162055447
933;(1, 0, 2, 2, 1, 1, 12);1251.8123148766836
934;(1, 0, 2, 2, 1, 2, 12);1253.6810647541672
935;(1, 0, 2, 2, 1, 3, 12);1255.678986378676
936;(1, 0, 2, 2, 2, 0, 12);931.4646557973249
937;(1, 0, 2, 2, 2, 1, 12);932.7772786322023
938;(1, 0, 2, 2, 2, 2, 12);934.7025037763037
939;(1, 0, 2, 2, 2, 3, 12);936.6816722401825
940;(1, 0, 2, 2, 3, 0, 12);12.0
941;(1, 0, 2, 2, 3, 1, 12);606.2155143054254
942;(1, 0, 2, 2, 3, 2, 12);608.1616552922906
943;(1, 0, 2, 2, 3, 3, 12);610.1424994605575
944;(1, 0, 2, 3, 0, 0, 12);1606.6580019627118
945;(1, 0, 2, 3, 0, 1, 12);1608.6575501932266
946;(1, 0, 2, 3, 0, 2, 12);1610.6579016424755
947;(1, 0, 2, 3, 0, 3, 12);1612.6580211867108
948;(1, 0, 2, 3, 1, 0, 12);1251.8441264707099
949;(1, 0, 2, 3, 1, 1, 12);1253.7162710818407
950;(1, 0, 2, 3, 1, 2, 12);1255.6794631207358
951;(1, 0, 2, 3, 1, 3, 12);1257.6339111157542
952;(1, 0, 2, 3, 2, 0, 12);933.0369126232868
953;(1, 0, 2, 3, 2, 1, 12);934.7320578410865
954;(1, 0, 2, 3, 2, 2, 12);936.685037523924
955;(1, 0, 2, 3, 2, 3, 12);938.6816718435801
956;(1, 0, 2, 3, 3, 0, 12);606.0858361091498
957;(1, 0, 2, 3, 3, 1, 12);608.0912603233486
958;(1, 0, 2, 3, 3, 2, 12);610.2152782338866
959;(1, 0, 2, 3, 3, 3, 12);612.1620318531631
960;(1, 0, 3, 0, 0, 0, 12);1615.8126688813356
961;(1, 0, 3, 0, 0, 1, 12);1606.2271405897573
962;(1, 0, 3, 0, 0, 2, 12);1606.8619716387366
963;(1, 0, 3, 0, 0, 3, 12);1608.314657176937
964;(1, 0, 3, 0, 1, 0, 12);1248.616923339283
965;(1, 0, 3, 0, 1, 1, 12);1250.1343410322813
966;(1, 0, 3, 0, 1, 2, 12);1252.1196572335873
967;(1, 0, 3, 0, 1, 3, 12);1253.9884935319692
968;(1, 0, 3, 0, 2, 0, 12);941.4592131468236
969;(1, 0, 3, 0, 2, 1, 12);934.1470221032126
970;(1, 0, 3, 0, 2, 2, 12);934.1522475397683
971;(1, 0, 3, 0, 2, 3, 12);935.6397182083616
972;(1, 0, 3, 0, 3, 0, 12);664.4200346883896
973;(1, 0, 3, 0, 3, 1, 12);617.2093755205842
974;(1, 0, 3, 0, 3, 2, 12);610.225035394766
975;(1, 0, 3, 0, 3, 3, 12);608.738631613241
976;(1, 0, 3, 1, 0, 0, 12);1604.1180723182097
977;(1, 0, 3, 1, 0, 1, 12);1606.1001800327413
978;(1, 0, 3, 1, 0, 2, 12);1608.0298332704338
979;(1, 0, 3, 1, 0, 3, 12);1610.0279107158099
980;(1, 0, 3, 1, 1, 0, 12);1250.1302654573783
981;(1, 0, 3, 1, 1, 1, 12);1252.1284106829796
982;(1, 0, 3, 1, 1, 2, 12);1254.1039698716113
983;(1, 0, 3, 1, 1, 3, 12);1255.8397134335048
984;(1, 0, 3, 1, 2, 0, 12);933.5826410827965
985;(1, 0, 3, 1, 2, 1, 12);933.9336164891869
986;(1, 0, 3, 1, 2, 2, 12);935.6810267210135
987;(1, 0, 3, 1, 2, 3, 12);937.592100993761
988;(1, 0, 3, 1, 3, 0, 12);606.5553432015902
989;(1, 0, 3, 1, 3, 1, 12);605.0855096573841
990;(1, 0, 3, 1, 3, 2, 12);606.0116335079979
991;(1, 0, 3, 1, 3, 3, 12);607.7264533751845
992;(1, 0, 3, 2, 0, 0, 12);1606.1034338090167
993;(1, 0, 3, 2, 0, 1, 12);1608.0631179281233
994;(1, 0, 3, 2, 0, 2, 12);1610.028347580026
995;(1, 0, 3, 2, 0, 3, 12);1612.0293372680808
996;(1, 0, 3, 2, 1, 0, 12);1252.1260641642743
997;(1, 0, 3, 2, 1, 1, 12);1253.9485451573782
998;(1, 0, 3, 2, 1, 2, 12);1255.7827879026065
999;(1, 0, 3, 2, 1, 3, 12);1257.7628986148093
1000;(1, 0, 3, 2, 2, 0, 12);933.7167634200748
1001;(1, 0, 3, 2, 2, 1, 12);935.3448423720795
1002;(1, 0, 3, 2, 2, 2, 12);937.2487976490761
1003;(1, 0, 3, 2, 2, 3, 12);939.2414296893003
1004;(1, 0, 3, 2, 3, 0, 12);604.0903778708962
1005;(1, 0, 3, 2, 3, 1, 12);605.8118620113408
1006;(1, 0, 3, 2, 3, 2, 12);607.7366273639544
1007;(1, 0, 3, 2, 3, 3, 12);609.7043294112051
1008;(1, 0, 3, 3, 0, 0, 12);1608.0271935768997
1009;(1, 0, 3, 3, 0, 1, 12);1610.0264678108604
1010;(1, 0, 3, 3, 0, 2, 12);1612.0266029763757
1011;(1, 0, 3, 3, 0, 3, 12);1614.0265960577863
1012;(1, 0, 3, 3, 1, 0, 12);1253.9007210059774
1013;(1, 0, 3, 3, 1, 1, 12);1255.7951150179874
1014;(1, 0, 3, 3, 1, 2, 12);1257.765980123126
1015;(1, 0, 3, 3, 1, 3, 12);1259.772612968124
1016;(1, 0, 3, 3, 2, 0, 12);935.504111596202
1017;(1, 0, 3, 3, 2, 1, 12);937.2837352209053
1018;(1, 0, 3, 3, 2, 2, 12);939.2423073762252
1019;(1, 0, 3, 3, 2, 3, 12);941.2417711376293
1020;(1, 0, 3, 3, 3, 0, 12);605.369923707639
1021;(1, 0, 3, 3, 3, 1, 12);18.0
1022;(1, 0, 3, 3, 3, 2, 12);609.8145212046041
1023;(1, 0, 3, 3, 3, 3, 12);611.7392887108799
1024;(1, 1, 0, 0, 0, 0, 12);1574.557081875134
1025;(1, 1, 0, 0, 0, 1, 12);1562.0974456240558
1026;(1, 1, 0, 0, 0, 2, 12);1562.321959134434
1027;(1, 1, 0, 0, 0, 3, 12);1563.4940858128248
1028;(1, 1, 0, 0, 1, 0, 12);1214.6787409872106
1029;(1, 1, 0, 0, 1, 1, 12);1216.022016992003
1030;(1, 1, 0, 0, 1, 2, 12);1217.96159298561
1031;(1, 1, 0, 0, 1, 3, 12);1219.9524154345645
1032;(1, 1, 0, 0, 2, 0, 12);906.3871641905708
1033;(1, 1, 0, 0, 2, 1, 12);897.947917499502
1034;(1, 1, 0, 0, 2, 2, 12);897.2570979393723
1035;(1, 1, 0, 0, 2, 3, 12);898.692632558932
1036;(1, 1, 0, 0, 3, 0, 12);604.0245585646222
1037;(1, 1, 0, 0, 3, 1, 12);582.1623945014493
1038;(1, 1, 0, 0, 3, 2, 12);576.2676750578902
1039;(1, 1, 0, 0, 3, 3, 12);575.1650625911522
1040;(1, 1, 0, 1, 0, 0, 12);1559.1699903396402
1041;(1, 1, 0, 1, 0, 1, 12);1561.169479274677
1042;(1, 1, 0, 1, 0, 2, 12);1563.01471352989
1043;(1, 1, 0, 1, 0, 3, 12);1565.0077214217893
1044;(1, 1, 0, 1, 1, 0, 12);1215.9880115395254
1045;(1, 1, 0, 1, 1, 1, 12);1217.9800638347565
1046;(1, 1, 0, 1, 1, 2, 12);1219.9606046504255
1047;(1, 1, 0, 1, 1, 3, 12);1221.6828708065873
1048;(1, 1, 0, 1, 2, 0, 12);898.2578275370923
1049;(1, 1, 0, 1, 2, 1, 12);897.3861738023386
1050;(1, 1, 0, 1, 2, 2, 12);898.7895971240954
1051;(1, 1, 0, 1, 2, 3, 12);900.6600308739764
1052;(1, 1, 0, 1, 3, 0, 12);572.9989782821826
1053;(1, 1, 0, 1, 3, 1, 12);572.1323928192116
1054;(1, 1, 0, 1, 3, 2, 12);573.3093772595925
1055;(1, 1, 0, 1, 3, 3, 12);575.1078968208193
1056;(1, 1, 0, 2, 0, 0, 12);1561.1695890552185
1057;(1, 1, 0, 2, 0, 1, 12);1563.1413235075142
1058;(1, 1, 0, 2, 0, 2, 12);1565.009039892252
1059;(1, 1, 0, 2, 0, 3, 12);1567.011314364074
1060;(1, 1, 0, 2, 1, 0, 12);1217.9757253697642
1061;(1, 1, 0, 2, 1, 1, 12);1219.974234306674
1062;(1, 1, 0, 2, 1, 2, 12);1221.4523990723137
1063;(1, 1, 0, 2, 1, 3, 12);1223.3999715992295
1064;(1, 1, 0, 2, 2, 0, 12);896.7333273887847
1065;(1, 1, 0, 2, 2, 1, 12);898.0650158752244
1066;(1, 1, 0, 2, 2, 2, 12);899.9408437630926
1067;(1, 1, 0, 2, 2, 3, 12);901.8832597393432
1068;(1, 1, 0, 2, 3, 0, 12);571.5169292108726
1069;(1, 1, 0, 2, 3, 1, 12);573.117599267359
1070;(1, 1, 0, 2, 3, 2, 12);575.0044315150354
1071;(1, 1, 0, 2, 3, 3, 12);576.9443779917184
1072;(1, 1, 0, 3, 0, 0, 12);1563.004892418242
1073;(1, 1, 0, 3, 0, 1, 12);1565.0048892039358
1074;(1, 1, 0, 3, 0, 2, 12);1567.0048841847943
1075;(1, 1, 0, 3, 0, 3, 12);1569.0054663076198
1076;(1, 1, 0, 3, 1, 0, 12);1219.9427623463002
1077;(1, 1, 0, 3, 1, 1, 12);1221.612558276769
1078;(1, 1, 0, 3, 1, 2, 12);1223.4393507107916
1079;(1, 1, 0, 3, 1, 3, 12);1225.3436149802305
1080;(1, 1, 0, 3, 2, 0, 12);898.3085698990405
1081;(1, 1, 0, 3, 2, 1, 12);900.0084304455074
1082;(1, 1, 0, 3, 2, 2, 12);901.8994659244307
1083;(1, 1, 0, 3, 2, 3, 12);903.8823580180808
1084;(1, 1, 0, 3, 3, 0, 12);572.4896951841193
1085;(1, 1, 0, 3, 3, 1, 12);574.4899215250533
1086;(1, 1, 0, 3, 3, 2, 12);576.5053806420025
1087;(1, 1, 0, 3, 3, 3, 12);578.5288137785903
1088;(1, 1, 1, 0, 0, 0, 12);1576.5332995167525
1089;(1, 1, 1, 0, 0, 1, 12);1564.9442138792251
1090;(1, 1, 1, 0, 0, 2, 12);1565.1000612424534
1091;(1, 1, 1, 0, 0, 3, 12);1566.2867127754414
1092;(1, 1, 1, 0, 1, 0, 12);1216.7925540422964
1093;(1, 1, 1, 0, 1, 1, 12);1218.172110861479
1094;(1, 1, 1, 0, 1, 2, 12);1220.1213621594284
1095;(1, 1, 1, 0, 1, 3, 12);1222.1152097013414
1096;(1, 1, 1, 0, 2, 0, 12);907.4385712762801
1097;(1, 1, 1, 0, 2, 1, 12);899.7290386240899
1098;(1, 1, 1, 0, 2, 2, 12);899.3333715255563
1099;(1, 1, 1, 0, 2, 3, 12);900.7971372847618
1100;(1, 1, 1, 0, 3, 0, 12);612.9011392823072
1101;(1, 1, 1, 0, 3, 1, 12);583.5676598964297
1102;(1, 1, 1, 0, 3, 2, 12);575.7979202848144
1103;(1, 1, 1, 0, 3, 3, 12);574.0354060046019
1104;(1, 1, 1, 1, 0, 0, 12);1561.9454432477337
1105;(1, 1, 1, 1, 0, 1, 12);1563.9453790241894
1106;(1, 1, 1, 1, 0, 2, 12);1565.864993590284
1107;(1, 1, 1, 1, 0, 3, 12);1567.8614982425597
1108;(1, 1, 1, 1, 1, 0, 12);1218.142218846653
1109;(1, 1, 1, 1, 1, 1, 12);1220.1367982903505
1110;(1, 1, 1, 1, 1, 2, 12);1222.1207673054573
1111;(1, 1, 1, 1, 1, 3, 12);1223.91862608402
1112;(1, 1, 1, 1, 2, 0, 12);900.2915979211735
1113;(1, 1, 1, 1, 2, 1, 12);899.5550602143553
1114;(1, 1, 1, 1, 2, 2, 12);900.8831576528487
1115;(1, 1, 1, 1, 2, 3, 12);902.753707877335
1116;(1, 1, 1, 1, 3, 0, 12);572.6957197559693
1117;(1, 1, 1, 1, 3, 1, 12);570.9700754594863
1118;(1, 1, 1, 1, 3, 2, 12);572.0310642569656
1119;(1, 1, 1, 1, 3, 3, 12);573.8163651027313
1120;(1, 1, 1, 2, 0, 0, 12);1563.9453865199162
1121;(1, 1, 1, 2, 0, 1, 12);1565.9282031564119
1122;(1, 1, 1, 2, 0, 2, 12);1567.8620671438043
1123;(1, 1, 1, 2, 0, 3, 12);1569.8630022980847
1124;(1, 1, 1, 2, 1, 0, 12);1220.13380110457
1125;(1, 1, 1, 2, 1, 1, 12);1222.1323641937895
1126;(1, 1, 1, 2, 1, 2, 12);1222.963387834486
1127;(1, 1, 1, 2, 1, 3, 12);1224.8051279977026
1128;(1, 1, 1, 2, 2, 0, 12);898.6721293851064
1129;(1, 1, 1, 2, 2, 1, 12);900.1565405100015
1130;(1, 1, 1, 2, 2, 2, 12);902.0234368895306
1131;(1, 1, 1, 2, 2, 3, 12);903.9785548541097
1132;(1, 1, 1, 2, 3, 0, 12);570.3796758519582
1133;(1, 1, 1, 2, 3, 1, 12);571.8168820232709
1134;(1, 1, 1, 2, 3, 2, 12);573.673515122363
1135;(1, 1, 1, 2, 3, 3, 12);575.603321377053
1136;(1, 1, 1, 3, 0, 0, 12);1565.860931752532
1137;(1, 1, 1, 3, 0, 1, 12);1567.861270642211
1138;(1, 1, 1, 3, 0, 2, 12);1569.8610786558522
1139;(1, 1, 1, 3, 0, 3, 12);1571.8608863074955
1140;(1, 1, 1, 3, 1, 0, 12);1222.1002254644593
1141;(1, 1, 1, 3, 1, 1, 12);1223.8272289571987
1142;(1, 1, 1, 3, 1, 2, 12);1224.963302119562
1143;(1, 1, 1, 3, 1, 3, 12);1227.6066906196775
1144;(1, 1, 1, 3, 2, 0, 12);900.3508518024371
1145;(1, 1, 1, 3, 2, 1, 12);902.0935031861842
1146;(1, 1, 1, 3, 2, 2, 12);903.9905334887796
1147;(1, 1, 1, 3, 2, 3, 12);905.9774800811241
1148;(1, 1, 1, 3, 3, 0, 12);571.0829664806521
1149;(1, 1, 1, 3, 3, 1, 12);573.0822178737558
1150;(1, 1, 1, 3, 3, 2, 12);575.0829342593793
1151;(1, 1, 1, 3, 3, 3, 12);577.274164874967
1152;(1, 1, 2, 0, 0, 0, 12);1575.2849601844769
1153;(1, 1, 2, 0, 0, 1, 12);1566.8130039003086
1154;(1, 1, 2, 0, 0, 2, 12);1567.355229772026
1155;(1, 1, 2, 0, 0, 3, 12);1568.8440601344475
1156;(1, 1, 2, 0, 1, 0, 12);1218.5422366410107
1157;(1, 1, 2, 0, 1, 1, 12);1219.954332768231
1158;(1, 1, 2, 0, 1, 2, 12);1221.924083462984
1159;(1, 1, 2, 0, 1, 3, 12);1223.8875555658199
1160;(1, 1, 2, 0, 2, 0, 12);909.7562222690361
1161;(1, 1, 2, 0, 2, 1, 12);903.3244478175934
1162;(1, 1, 2, 0, 2, 2, 12);903.223043049533
1163;(1, 1, 2, 0, 2, 3, 12);904.7773193657143
1164;(1, 1, 2, 0, 3, 0, 12);606.4251560843312
1165;(1, 1, 2, 0, 3, 1, 12);585.2989961768444
1166;(1, 1, 2, 0, 3, 2, 12);579.6206938276532
1167;(1, 1, 2, 0, 3, 3, 12);578.3330454270316
1168;(1, 1, 2, 1, 0, 0, 12);1564.6627099211153
1169;(1, 1, 2, 1, 0, 1, 12);1566.6623395432712
1170;(1, 1, 2, 1, 0, 2, 12);1568.5942279882377
1171;(1, 1, 2, 1, 0, 3, 12);1570.5915662420641
1172;(1, 1, 2, 1, 1, 0, 12);1219.928461477904
1173;(1, 1, 2, 1, 1, 1, 12);1221.923946580562
1174;(1, 1, 2, 1, 1, 2, 12);1223.919463263186
1175;(1, 1, 2, 1, 1, 3, 12);1225.7449548513264
1176;(1, 1, 2, 1, 2, 0, 12);903.1149892209054
1177;(1, 1, 2, 1, 2, 1, 12);903.2660035008045
1178;(1, 1, 2, 1, 2, 2, 12);904.8427131479601
1179;(1, 1, 2, 1, 2, 3, 12);906.7427256889165
1180;(1, 1, 2, 1, 3, 0, 12);576.3840159805351
1181;(1, 1, 2, 1, 3, 1, 12);575.2710847179538
1182;(1, 1, 2, 1, 3, 2, 12);576.4549639915066
1183;(1, 1, 2, 1, 3, 3, 12);578.2534120905738
1184;(1, 1, 2, 2, 0, 0, 12);1567.3272229654099
1185;(1, 1, 2, 2, 0, 1, 12);1568.6449309030845
1186;(1, 1, 2, 2, 0, 2, 12);1570.5920605310691
1187;(1, 1, 2, 2, 0, 3, 12);1572.591942592359
1188;(1, 1, 2, 2, 1, 0, 12);1221.9228283069012
1189;(1, 1, 2, 2, 1, 1, 12);1223.9227464066478
1190;(1, 1, 2, 2, 1, 2, 12);1225.7232737447353
1191;(1, 1, 2, 2, 1, 3, 12);1227.631638139642
1192;(1, 1, 2, 2, 2, 0, 12);902.5213099927781
1193;(1, 1, 2, 2, 2, 1, 12);903.94536932378
1194;(1, 1, 2, 2, 2, 2, 12);906.0515419692802
1195;(1, 1, 2, 2, 2, 3, 12);908.0245750760384
1196;(1, 1, 2, 2, 3, 0, 12);574.7401447469989
1197;(1, 1, 2, 2, 3, 1, 12);576.2661392416637
1198;(1, 1, 2, 2, 3, 2, 12);578.1507608320244
1199;(1, 1, 2, 2, 3, 3, 12);580.0850744686306
1200;(1, 1, 2, 3, 0, 0, 12);1568.5915140061404
1201;(1, 1, 2, 3, 0, 1, 12);1570.591533488834
1202;(1, 1, 2, 3, 0, 2, 12);1572.5922626974245
1203;(1, 1, 2, 3, 0, 3, 12);1574.5912971434261
1204;(1, 1, 2, 3, 1, 0, 12);1223.921197375047
1205;(1, 1, 2, 3, 1, 1, 12);1225.8062482365833
1206;(1, 1, 2, 3, 1, 2, 12);1227.7231880821253
1207;(1, 1, 2, 3, 1, 3, 12);1229.5920358800252
1208;(1, 1, 2, 3, 2, 0, 12);904.2848864767624
1209;(1, 1, 2, 3, 2, 1, 12);905.8602807939668
1210;(1, 1, 2, 3, 2, 2, 12);907.7701351996305
1211;(1, 1, 2, 3, 2, 3, 12);909.7811976154194
1212;(1, 1, 2, 3, 3, 0, 12);575.6139165043373
1213;(1, 1, 2, 3, 3, 1, 12);577.6139141811772
1214;(1, 1, 2, 3, 3, 2, 12);579.6164880306741
1215;(1, 1, 2, 3, 3, 3, 12);581.6597526671158
1216;(1, 1, 3, 0, 0, 0, 12);1577.4170827887876
1217;(1, 1, 3, 0, 0, 1, 12);1569.5630611285083
1218;(1, 1, 3, 0, 0, 2, 12);1570.2200613375198
1219;(1, 1, 3, 0, 0, 3, 12);1571.762196780374
1220;(1, 1, 3, 0, 1, 0, 12);1218.6584144234662
1221;(1, 1, 3, 0, 1, 1, 12);1220.3834910944856
1222;(1, 1, 3, 0, 1, 2, 12);1222.169070477231
1223;(1, 1, 3, 0, 1, 3, 12);1224.1661382365016
1224;(1, 1, 3, 0, 2, 0, 12);909.7885721328802
1225;(1, 1, 3, 0, 2, 1, 12);903.8179185321214
1226;(1, 1, 3, 0, 2, 2, 12);904.0580312748676
1227;(1, 1, 3, 0, 2, 3, 12);905.8149990473171
1228;(1, 1, 3, 0, 3, 0, 12);594.1676553589326
1229;(1, 1, 3, 0, 3, 1, 12);582.4150430805739
1230;(1, 1, 3, 0, 3, 2, 12);580.8247523895207
1231;(1, 1, 3, 0, 3, 3, 12);579.5124345961018
1232;(1, 1, 3, 1, 0, 0, 12);1567.6018941578864
1233;(1, 1, 3, 1, 0, 1, 12);1569.6018922082023
1234;(1, 1, 3, 1, 0, 2, 12);1571.5451411518645
1235;(1, 1, 3, 1, 0, 3, 12);1573.5432976574778
1236;(1, 1, 3, 1, 1, 0, 12);1220.3424329743505
1237;(1, 1, 3, 1, 1, 1, 12);1222.2804563546078
1238;(1, 1, 3, 1, 1, 2, 12);1224.1682802268438
1239;(1, 1, 3, 1, 1, 3, 12);1226.0698279662568
1240;(1, 1, 3, 1, 2, 0, 12);903.6795512703578
1241;(1, 1, 3, 1, 2, 1, 12);904.175522152228
1242;(1, 1, 3, 1, 2, 2, 12);905.8753559676775
1243;(1, 1, 3, 1, 2, 3, 12);907.8148997504478
1244;(1, 1, 3, 1, 3, 0, 12);577.5103287715863
1245;(1, 1, 3, 1, 3, 1, 12);576.4214896957345
1246;(1, 1, 3, 1, 3, 2, 12);577.5810936767613
1247;(1, 1, 3, 1, 3, 3, 12);579.4053535083665
1248;(1, 1, 3, 2, 0, 0, 12);1569.6025432415981
1249;(1, 1, 3, 2, 0, 1, 12);1571.5900349886217
1250;(1, 1, 3, 2, 0, 2, 12);1573.5435050818373
1251;(1, 1, 3, 2, 0, 3, 12);1575.5439556591507
1252;(1, 1, 3, 2, 1, 0, 12);1222.2150615566977
1253;(1, 1, 3, 2, 1, 1, 12);1224.2120121283042
1254;(1, 1, 3, 2, 1, 2, 12);1225.986581193858
1255;(1, 1, 3, 2, 1, 3, 12);1228.002998517346
1256;(1, 1, 3, 2, 2, 0, 12);903.8243689136626
1257;(1, 1, 3, 2, 2, 1, 12);905.4522400717177
1258;(1, 1, 3, 2, 2, 2, 12);907.3546966970501
1259;(1, 1, 3, 2, 2, 3, 12);909.3309418947314
1260;(1, 1, 3, 2, 3, 0, 12);575.7399193403509
1261;(1, 1, 3, 2, 3, 1, 12);577.4313197820504
1262;(1, 1, 3, 2, 3, 2, 12);579.3404474426281
1263;(1, 1, 3, 2, 3, 3, 12);581.2888570139412
1264;(1, 1, 3, 3, 0, 0, 12);1571.543072626735
1265;(1, 1, 3, 3, 0, 1, 12);1573.5433629426516
1266;(1, 1, 3, 3, 0, 2, 12);1575.5436031321171
1267;(1, 1, 3, 3, 0, 3, 12);1577.5431422441661
1268;(1, 1, 3, 3, 1, 0, 12);1224.200021443789
1269;(1, 1, 3, 3, 1, 1, 12);1226.0603601890357
1270;(1, 1, 3, 3, 1, 2, 12);1227.9575345603187
1271;(1, 1, 3, 3, 1, 3, 12);1229.9323876938422
1272;(1, 1, 3, 3, 2, 0, 12);905.573002147638
1273;(1, 1, 3, 3, 2, 1, 12);907.4025036363868
1274;(1, 1, 3, 3, 2, 2, 12);909.336591920729
1275;(1, 1, 3, 3, 2, 3, 12);911.3300536340956
1276;(1, 1, 3, 3, 3, 0, 12);576.8454842340954
1277;(1, 1, 3, 3, 3, 1, 12);578.8402922835058
1278;(1, 1, 3, 3, 3, 2, 12);580.8547991447215
1279;(1, 1, 3, 3, 3, 3, 12);583.0207945165845
1280;(1, 2, 0, 0, 0, 0, 12);1576.9974365826556
1281;(1, 2, 0, 0, 0, 1, 12);1562.9345375980643
1282;(1, 2, 0, 0, 0, 2, 12);1562.6831693117954
1283;(1, 2, 0, 0, 0, 3, 12);1563.6843460021835
1284;(1, 2, 0, 0, 1, 0, 12);1207.0599057844877
1285;(1, 2, 0, 0, 1, 1, 12);1208.522983830749
1286;(1, 2, 0, 0, 1, 2, 12);1209.7863301805685
1287;(1, 2, 0, 0, 1, 3, 12);1211.7837942646222
1288;(1, 2, 0, 0, 2, 0, 12);890.9805856025888
1289;(1, 2, 0, 0, 2, 1, 12);883.0843280786846
1290;(1, 2, 0, 0, 2, 2, 12);882.3621802001536
1291;(1, 2, 0, 0, 2, 3, 12);883.7184966660977
1292;(1, 2, 0, 0, 3, 0, 12);589.184479885214
1293;(1, 2, 0, 0, 3, 1, 12);562.6775105505446
1294;(1, 2, 0, 0, 3, 2, 12);555.7195705022909
1295;(1, 2, 0, 0, 3, 3, 12);554.048125511084
1296;(1, 2, 0, 1, 0, 0, 12);1559.2985499738838
1297;(1, 2, 0, 1, 0, 1, 12);1561.2904641760601
1298;(1, 2, 0, 1, 0, 2, 12);1563.2451167262338
1299;(1, 2, 0, 1, 0, 3, 12);1565.2345689372373
1300;(1, 2, 0, 1, 1, 0, 12);1208.3935777702454
1301;(1, 2, 0, 1, 1, 1, 12);1210.1554029500417
1302;(1, 2, 0, 1, 1, 2, 12);1211.7851639500118
1303;(1, 2, 0, 1, 1, 3, 12);1213.7212920157208
1304;(1, 2, 0, 1, 2, 0, 12);882.4177853075175
1305;(1, 2, 0, 1, 2, 1, 12);882.1127496964314
1306;(1, 2, 0, 1, 2, 2, 12);883.6907551094217
1307;(1, 2, 0, 1, 2, 3, 12);885.6199056066812
1308;(1, 2, 0, 1, 3, 0, 12);552.2158523837219
1309;(1, 2, 0, 1, 3, 1, 12);550.6490988071888
1310;(1, 2, 0, 1, 3, 2, 12);551.4226071909484
1311;(1, 2, 0, 1, 3, 3, 12);553.0082607551944
1312;(1, 2, 0, 2, 0, 0, 12);1561.2913742088183
1313;(1, 2, 0, 2, 0, 1, 12);1563.258672999657
1314;(1, 2, 0, 2, 0, 2, 12);1565.2366613570082
1315;(1, 2, 0, 2, 0, 3, 12);1567.2372166018874
1316;(1, 2, 0, 2, 1, 0, 12);1209.920456159593
1317;(1, 2, 0, 2, 1, 1, 12);1211.8948929265923
1318;(1, 2, 0, 2, 1, 2, 12);1213.6492315907935
1319;(1, 2, 0, 2, 1, 3, 12);1215.6363862008043
1320;(1, 2, 0, 2, 2, 0, 12);882.2596570003158
1321;(1, 2, 0, 2, 2, 1, 12);883.4423042932233
1322;(1, 2, 0, 2, 2, 2, 12);885.4272363268874
1323;(1, 2, 0, 2, 2, 3, 12);887.3734305895895
1324;(1, 2, 0, 2, 3, 0, 12);549.359072615391
1325;(1, 2, 0, 2, 3, 1, 12);550.93313441443
1326;(1, 2, 0, 2, 3, 2, 12);552.8210209657136
1327;(1, 2, 0, 2, 3, 3, 12);554.766283331432
1328;(1, 2, 0, 3, 0, 0, 12);1563.2440582447182
