;params;AIC;RMSE
1406;(2, 1, 1, 1, 0, 2, 12);1566.292722801459;301122.2871371209
1407;(2, 1, 1, 1, 0, 3, 12);1568.291606668481;301126.7019464672
1408;(2, 1, 1, 1, 1, 0, 12);1220.0612856139064;300886.00080922456
1409;(2, 1, 1, 1, 1, 1, 12);1222.0557152746362;300898.4403808429
1410;(2, 1, 1, 1, 1, 2, 12);1224.0389004455692;300889.2526416244
1411;(2, 1, 1, 1, 1, 3, 12);1225.8177032176848;299768.9387857979
1412;(2, 1, 1, 1, 2, 0, 12);901.3875119560018;339615.74880764465
1413;(2, 1, 1, 1, 2, 1, 12);900.6072481573271;314084.2684921001
1414;(2, 1, 1, 1, 2, 2, 12);901.9100065537127;308171.3967233344
1415;(2, 1, 1, 1, 2, 3, 12);903.7369282110009;307065.30807921314
1416;(2, 1, 1, 2, 0, 0, 12);1565.548338010625;306585.90079367935
1417;(2, 1, 1, 2, 0, 1, 12);1566.3513147542803;301597.2572183441
1418;(2, 1, 1, 2, 0, 2, 12);1568.3553904386572;301615.3508738475
1419;(2, 1, 1, 2, 0, 3, 12);1570.291799195343;301133.9461137185
1420;(2, 1, 1, 2, 1, 0, 12);1222.052600241594;300907.80197402043
1421;(2, 1, 1, 2, 1, 1, 12);1224.0510748291476;300907.40642897895
1422;(2, 1, 1, 2, 1, 2, 12);1225.5756915889815;298836.54424356576
1423;(2, 1, 1, 2, 1, 3, 12);1227.3708443749579;298198.5660855905
1424;(2, 1, 1, 2, 2, 0, 12);899.2729423749623;308986.54208731075
1425;(2, 1, 1, 2, 2, 1, 12);900.6484402342222;300588.2390110738
1426;(2, 1, 1, 2, 2, 2, 12);902.4680504812243;298746.85065169807
1427;(2, 1, 1, 2, 2, 3, 12);904.4124206102715;297540.09643234365
1428;(2, 1, 1, 3, 0, 0, 12);1566.290851620507;301120.75341575616
1429;(2, 1, 1, 3, 0, 1, 12);1568.353391996321;301593.7239087393
1430;(2, 1, 1, 3, 0, 2, 12);1570.3496873925073;301593.7901630751
1431;(2, 1, 1, 3, 0, 3, 12);1572.3092580248506;301170.2839613304
1432;(2, 1, 1, 3, 1, 0, 12);1224.0165435161114;300788.98987734725
1433;(2, 1, 1, 3, 1, 1, 12);1225.4862531820233;299015.87737702846
1434;(2, 1, 1, 3, 1, 2, 12);1227.3724338431566;298502.56262017105
1435;(2, 1, 1, 3, 1, 3, 12);1229.4846052951152;298255.9588477095
1436;(2, 1, 1, 3, 2, 0, 12);900.8774698006192;304227.5978874938
1437;(2, 1, 1, 3, 2, 1, 12);902.5504788575232;299861.8778870557
1438;(2, 1, 1, 3, 2, 2, 12);;
1439;(2, 1, 1, 3, 2, 3, 12);906.4127070106763;297571.9200457857
1440;(2, 1, 2, 0, 0, 0, 12);1576.9271000718386;371006.55453593796
1441;(2, 1, 2, 0, 0, 1, 12);1568.5994112924427;316314.7929465624
1442;(2, 1, 2, 0, 0, 2, 12);1569.2060336553855;307481.2962810136
1443;(2, 1, 2, 0, 0, 3, 12);1570.7269202665839;304200.3106175325
1444;(2, 1, 2, 0, 1, 0, 12);1220.5352716379437;300806.9278949839
1445;(2, 1, 2, 0, 1, 1, 12);1221.8736569019466;296749.46422576235
1446;(2, 1, 2, 0, 1, 2, 12);1223.8689777451877;296806.39473918435
1447;(2, 1, 2, 0, 1, 3, 12);1225.826932999494;296431.543818306
1448;(2, 1, 2, 0, 2, 0, 12);907.5652973565226;396643.24347022816
1449;(2, 1, 2, 0, 2, 1, 12);903.628616744557;331955.1259622168
1450;(2, 1, 2, 0, 2, 2, 12);903.7711252166763;314850.5173832251
1451;(2, 1, 2, 0, 2, 3, 12);905.2534808118385;308668.14188769425
1452;(2, 1, 2, 1, 0, 0, 12);1566.558228469543;302521.91150141304
1453;(2, 1, 2, 1, 0, 1, 12);1568.5582065763367;302522.52341775823
1454;(2, 1, 2, 1, 0, 2, 12);1570.4967877665804;302037.4811763983
1455;(2, 1, 2, 1, 0, 3, 12);1572.4948234315552;302037.69488316996
1456;(2, 1, 2, 1, 1, 0, 12);1221.8674516449832;296839.1858749187
1457;(2, 1, 2, 1, 1, 1, 12);1223.8666752647405;296805.24524161266
1458;(2, 1, 2, 1, 1, 2, 12);1225.8666546251434;296802.6148655259
1459;(2, 1, 2, 1, 1, 3, 12);1227.692284910036;295661.49679303414
1460;(2, 1, 2, 1, 2, 0, 12);903.1113702274281;345113.0134305874
1461;(2, 1, 2, 1, 2, 1, 12);903.6468066783003;324470.3001739976
1462;(2, 1, 2, 1, 2, 2, 12);905.372152592091;319887.90242337453
1463;(2, 1, 2, 1, 2, 3, 12);907.2663744010368;317832.2126405549
1464;(2, 1, 2, 2, 0, 0, 12);1570.6205896360127;303616.7311353303
1465;(2, 1, 2, 2, 0, 1, 12);1570.546325470388;302476.93092348165
1466;(2, 1, 2, 2, 0, 2, 12);1572.495043593111;302032.64706989983
1467;(2, 1, 2, 2, 0, 3, 12);1574.4951922620298;302042.48265996965
1468;(2, 1, 2, 2, 1, 0, 12);1223.8666736371767;296806.1792376881
1469;(2, 1, 2, 2, 1, 1, 12);1225.8665477997192;296803.3842903319
1470;(2, 1, 2, 2, 1, 2, 12);1227.6912974499546;295927.60098823137
1471;(2, 1, 2, 2, 1, 3, 12);1229.5853903878792;294955.53731377615
1472;(2, 1, 2, 2, 2, 0, 12);902.9701688855837;318553.0636876408
1473;(2, 1, 2, 2, 2, 1, 12);904.4141114652518;315855.1594497023
1474;(2, 1, 2, 2, 2, 2, 12);906.3273326368613;314444.10543406766
1475;(2, 1, 2, 2, 2, 3, 12);908.2753250069909;314378.7139107957
1476;(2, 1, 2, 3, 0, 0, 12);1570.4945137872396;302023.3790052389
1477;(2, 1, 2, 3, 0, 1, 12);1572.494521871201;302025.04863922
1478;(2, 1, 2, 3, 0, 2, 12);1574.4945841478677;302023.9656347248
1479;(2, 1, 2, 3, 0, 3, 12);1576.4945311862039;302033.65510063956
1480;(2, 1, 2, 3, 1, 0, 12);1225.8660587007719;296808.80891255086
1481;(2, 1, 2, 3, 1, 1, 12);1227.7304265141893;295841.12561246014
1482;(2, 1, 2, 3, 1, 2, 12);1229.6996466718047;296067.9206054411
1483;(2, 1, 2, 3, 1, 3, 12);1231.52803615536;294630.8223956225
1484;(2, 1, 2, 3, 2, 0, 12);904.6214882196878;318150.1446682027
1485;(2, 1, 2, 3, 2, 1, 12);906.3720128840739;315460.95632722357
1486;(2, 1, 2, 3, 2, 2, 12);908.2907465191398;314493.42549373116
1487;(2, 1, 2, 3, 2, 3, 12);910.2749032479147;314330.2405877844
1488;(2, 1, 3, 0, 0, 0, 12);1573.0864224056525;350816.15822893765
1489;(2, 1, 3, 0, 0, 1, 12);1566.5945421782963;310201.3707105097
1490;(2, 1, 3, 0, 0, 2, 12);1567.2928240583706;302752.0878271134
1491;(2, 1, 3, 0, 0, 3, 12);1568.7635433694943;299578.7622991084
1492;(2, 1, 3, 0, 1, 0, 12);1219.5098202620043;291672.97614051093
1493;(2, 1, 3, 0, 1, 1, 12);1220.8339810073326;287867.312081009
1494;(2, 1, 3, 0, 1, 2, 12);1222.8101696894314;288007.0812954713
1495;(2, 1, 3, 0, 1, 3, 12);1224.7575711859265;287801.19595701445
1496;(2, 1, 3, 0, 2, 0, 12);909.235253239304;395346.9842946993
1497;(2, 1, 3, 0, 2, 1, 12);904.8589884867436;325870.99783439946
1498;(2, 1, 3, 0, 2, 2, 12);905.2321605654269;309659.26940116007
1499;(2, 1, 3, 0, 2, 3, 12);906.9261829237471;310269.7434950079
1500;(2, 1, 3, 1, 0, 0, 12);1564.5591606569965;297614.6808266792
1501;(2, 1, 3, 1, 0, 1, 12);1566.5509063531265;297604.0708042517
1502;(2, 1, 3, 1, 0, 2, 12);1568.4452197295905;296841.8665741135
1503;(2, 1, 3, 1, 0, 3, 12);1570.4412278779696;296836.13981484674
1504;(2, 1, 3, 1, 1, 0, 12);1220.8046853118049;287944.6048677795
1505;(2, 1, 3, 1, 1, 1, 12);1222.8033541531895;287985.26356296905
1506;(2, 1, 3, 1, 1, 2, 12);1224.8022224333724;288016.34453037154
1507;(2, 1, 3, 1, 1, 3, 12);1226.6605354627804;287225.4689422436
1508;(2, 1, 3, 1, 2, 0, 12);904.9367224947681;343586.37478986266
1509;(2, 1, 3, 1, 2, 1, 12);905.4408864832787;320559.1288659698
1510;(2, 1, 3, 1, 2, 2, 12);907.0460134746606;314285.26485097135
1511;(2, 1, 3, 1, 2, 3, 12);908.9256255338411;310676.17398184014
1512;(2, 1, 3, 2, 0, 0, 12);1567.8881274007294;298377.5348833882
1513;(2, 1, 3, 2, 0, 1, 12);1568.5097373731605;297315.68911302055
1514;(2, 1, 3, 2, 0, 2, 12);1570.4423171661945;296835.80700709764
1515;(2, 1, 3, 2, 0, 3, 12);1572.444199572974;296866.54121089564
1516;(2, 1, 3, 2, 1, 0, 12);1222.8032009964538;287993.30113978713
1517;(2, 1, 3, 2, 1, 1, 12);1224.803662178999;287986.65022535686
1518;(2, 1, 3, 2, 1, 2, 12);1226.6795096133199;287553.6114710061
1519;(2, 1, 3, 2, 1, 3, 12);1228.5835316643743;286660.4917590028
1520;(2, 1, 3, 2, 2, 0, 12);904.5637861115788;316340.7147547406
1521;(2, 1, 3, 2, 2, 1, 12);906.1302830533251;313389.0066914636
1522;(2, 1, 3, 2, 2, 2, 12);908.0134869688271;312274.9854916417
1523;(2, 1, 3, 2, 2, 3, 12);909.9752739184;312097.65136638726
1524;(2, 1, 3, 3, 0, 0, 12);1568.4396364835516;296830.8309129188
1525;(2, 1, 3, 3, 0, 1, 12);1570.4373249744874;296779.2372199795
1526;(2, 1, 3, 3, 0, 2, 12);1572.4368193740208;296775.5415567016
1527;(2, 1, 3, 3, 0, 3, 12);1574.4377178853802;296786.52255439176
1528;(2, 1, 3, 3, 1, 0, 12);1224.8026931968059;287993.83390237635
1529;(2, 1, 3, 3, 1, 1, 12);1226.7306503060192;287683.52647829294
1530;(2, 1, 3, 3, 1, 2, 12);1228.679178743271;287284.70823626925
1531;(2, 1, 3, 3, 1, 3, 12);1230.5381104211965;286451.9481836564
1532;(2, 1, 3, 3, 2, 0, 12);906.3108443973974;315256.47906773206
1533;(2, 1, 3, 3, 2, 1, 12);908.0756622780195;313171.46154051594
1534;(2, 1, 3, 3, 2, 2, 12);909.9864817539974;312199.54004887724
1535;(2, 1, 3, 3, 2, 3, 12);911.9737112894768;312017.25575682975
1536;(2, 2, 0, 0, 0, 0, 12);1573.192371410136;485598.79497846524
1537;(2, 2, 0, 0, 0, 1, 12);1560.175218741317;396173.57947127946
1538;(2, 2, 0, 0, 0, 2, 12);1560.2007761008042;383693.3133585318
1539;(2, 2, 0, 0, 0, 3, 12);1561.2991858207406;376966.46806263935
1540;(2, 2, 0, 0, 1, 0, 12);1206.1297239163694;370474.1436163276
1541;(2, 2, 0, 0, 1, 1, 12);1207.4204471216053;367612.82906785497
1542;(2, 2, 0, 0, 1, 2, 12);1208.8641946950713;365547.1162345185
1543;(2, 2, 0, 0, 1, 3, 12);1210.863729476338;365554.61670893425
1544;(2, 2, 0, 0, 2, 0, 12);891.3470156167949;511893.68092978327
1545;(2, 2, 0, 0, 2, 1, 12);883.3430820068671;407488.65736126876
1546;(2, 2, 0, 0, 2, 2, 12);882.2246485288707;373205.3137297587
1547;(2, 2, 0, 0, 2, 3, 12);883.2202800267085;364779.75575232535
1548;(2, 2, 0, 1, 0, 0, 12);1556.9939803220543;373830.85822875483
1549;(2, 2, 0, 1, 0, 1, 12);1558.9841854069539;373682.2778702405
1550;(2, 2, 0, 1, 0, 2, 12);1560.9546700841836;373392.5103840672
1551;(2, 2, 0, 1, 0, 3, 12);1562.9418037156863;373302.9666617734
1552;(2, 2, 0, 1, 1, 0, 12);1207.2835306149016;367175.88088708924
1553;(2, 2, 0, 1, 1, 1, 12);1209.1230555181403;366610.59887533676
1554;(2, 2, 0, 1, 1, 2, 12);1210.8639737607057;365550.63747047225
1555;(2, 2, 0, 1, 1, 3, 12);1212.8640769351814;365541.9071953691
1556;(2, 2, 0, 1, 2, 0, 12);882.8956702334027;414102.60628716875
1557;(2, 2, 0, 1, 2, 1, 12);881.787343329476;377533.2754454069
1558;(2, 2, 0, 1, 2, 2, 12);883.059279334596;368703.22021051735
1559;(2, 2, 0, 1, 2, 3, 12);884.8769198140782;366950.08198474674
1560;(2, 2, 0, 2, 0, 0, 12);1558.9851576688748;373699.1429529789
1561;(2, 2, 0, 2, 0, 1, 12);1560.9570287547865;373427.6226345331
1562;(2, 2, 0, 2, 0, 2, 12);1562.9450445001771;373327.73048630473
1563;(2, 2, 0, 2, 0, 3, 12);1564.9444340767125;373334.5131812134
1564;(2, 2, 0, 2, 1, 0, 12);1208.9881341065359;366052.6610242019
1565;(2, 2, 0, 2, 1, 1, 12);1210.955236076916;365929.6060369073
1566;(2, 2, 0, 2, 1, 2, 12);1212.7374465394705;364965.25170122
1567;(2, 2, 0, 2, 1, 3, 12);1214.7274123777402;364893.4603717486
1568;(2, 2, 0, 2, 2, 0, 12);881.2184191506859;382352.70677000907
1569;(2, 2, 0, 2, 2, 1, 12);882.1662484123658;366811.74758551177
1570;(2, 2, 0, 2, 2, 2, 12);884.1443726559309;366762.5292138843
1571;(2, 2, 0, 2, 2, 3, 12);886.0893434299651;365550.06824953743
1572;(2, 2, 0, 3, 0, 0, 12);1560.954782942797;373411.2540446783
1573;(2, 2, 0, 3, 0, 1, 12);1562.9442772130897;373317.55320570065
1574;(2, 2, 0, 3, 0, 2, 12);1564.944286071311;373313.8981783938
1575;(2, 2, 0, 3, 0, 3, 12);1566.941786556189;373298.902351957
1576;(2, 2, 0, 3, 1, 0, 12);1210.8873678233174;365629.13048446155
1577;(2, 2, 0, 3, 1, 1, 12);1212.7780339091212;365166.51256474503
1578;(2, 2, 0, 3, 1, 2, 12);1214.7299193158512;364912.5857663479
1579;(2, 2, 0, 3, 1, 3, 12);1216.7344118831838;364923.3103872385
1580;(2, 2, 0, 3, 2, 0, 12);882.4464827135114;371676.43160001613
1581;(2, 2, 0, 3, 2, 1, 12);884.1523115362852;366835.61873694434
1582;(2, 2, 0, 3, 2, 2, 12);886.1661342012491;366780.8252298133
1583;(2, 2, 0, 3, 2, 3, 12);888.0888862493996;365467.15939960326
1584;(2, 2, 1, 0, 0, 0, 12);1556.08928080547;397469.6038676466
1585;(2, 2, 1, 0, 0, 1, 12);1548.655311555867;337023.61295778985
1586;(2, 2, 1, 0, 0, 2, 12);1549.5176850409416;329733.1169823089
1587;(2, 2, 1, 0, 0, 3, 12);1550.8436522416353;323854.16110164736
1588;(2, 2, 1, 0, 1, 0, 12);1191.6081985696771;315647.0749615661
1589;(2, 2, 1, 0, 1, 1, 12);1192.715992318469;311761.21969488857
1590;(2, 2, 1, 0, 1, 2, 12);1194.4489183644248;310719.9760193307
1591;(2, 2, 1, 0, 1, 3, 12);1196.375503587462;310481.3367672877
1592;(2, 2, 1, 0, 2, 0, 12);882.8616753443391;437289.7027047368
1593;(2, 2, 1, 0, 2, 1, 12);874.9504123827481;347426.0755955649
1594;(2, 2, 1, 0, 2, 2, 12);873.9049219475498;321170.92161614605
1595;(2, 2, 1, 0, 2, 3, 12);875.2242929209043;318254.3356289328
1596;(2, 2, 1, 1, 0, 0, 12);1621.3343811017355;321707.4020256507
1597;(2, 2, 1, 1, 0, 1, 12);1548.7622360799046;322565.07628535957
1598;(2, 2, 1, 1, 0, 2, 12);1550.7465796913045;322369.3861860842
1599;(2, 2, 1, 1, 0, 3, 12);1552.6913612089695;321774.7215930134
1600;(2, 2, 1, 1, 1, 0, 12);1192.6178592762697;311370.3693543945
1601;(2, 2, 1, 1, 1, 1, 12);1194.592557241137;311279.0263615889
1602;(2, 2, 1, 1, 1, 2, 12);1196.4263167882882;310654.7780256485
1603;(2, 2, 1, 1, 1, 3, 12);1198.1874408712542;309786.18289963267
1604;(2, 2, 1, 1, 2, 0, 12);874.8359294023797;350771.88641425356
1605;(2, 2, 1, 1, 2, 1, 12);873.8695362997796;325112.29188346973
1606;(2, 2, 1, 1, 2, 2, 12);875.2861304292336;319956.4298651718
1607;(2, 2, 1, 1, 2, 3, 12);877.1779089230724;319219.5080023188
1608;(2, 2, 1, 2, 0, 0, 12);1548.763111640945;322582.1056500547
1609;(2, 2, 1, 2, 0, 1, 12);1550.7257217411661;322135.50222576223
1610;(2, 2, 1, 2, 0, 2, 12);1552.7171062498617;322058.4470898236
1611;(2, 2, 1, 2, 0, 3, 12);1554.6899978570716;321746.4222688186
1612;(2, 2, 1, 2, 1, 0, 12);1194.5668482711123;311184.36730172276
1613;(2, 2, 1, 2, 1, 1, 12);1196.5180702611929;311022.5888872907
1614;(2, 2, 1, 2, 1, 2, 12);1198.1457437842655;309522.2081570633
1615;(2, 2, 1, 2, 1, 3, 12);1200.0907347430466;309337.50498028414
1616;(2, 2, 1, 2, 2, 0, 12);873.7097533949268;330152.1659383603
1617;(2, 2, 1, 2, 2, 1, 12);874.842147439764;319514.83081988123
1618;(2, 2, 1, 2, 2, 2, 12);876.8224542626951;319975.15754361794
1619;(2, 2, 1, 2, 2, 3, 12);878.7485473811194;318789.6619834133
1620;(2, 2, 1, 3, 0, 0, 12);1550.748199401392;322415.57683322456
1621;(2, 2, 1, 3, 0, 1, 12);1552.7155341386479;322044.5978609062
1622;(2, 2, 1, 3, 0, 2, 12);1554.7066272091117;321948.4581027722
1623;(2, 2, 1, 3, 0, 3, 12);1556.6920959767886;321779.6726477093
1624;(2, 2, 1, 3, 1, 0, 12);1196.2627938057146;310057.8757411966
1625;(2, 2, 1, 3, 1, 1, 12);1198.1309144071067;309525.9437291636
1626;(2, 2, 1, 3, 1, 2, 12);1200.095957580906;309358.027196907
1627;(2, 2, 1, 3, 1, 3, 12);1202.0875435301555;309318.54163672746
1628;(2, 2, 1, 3, 2, 0, 12);875.1366593302076;323073.20705333794
1629;(2, 2, 1, 3, 2, 1, 12);876.833683612367;319770.27518156834
1630;(2, 2, 1, 3, 2, 2, 12);878.8419690801821;319560.3956067421
1631;(2, 2, 1, 3, 2, 3, 12);880.7481714163678;318770.2576212942
1632;(2, 2, 2, 0, 0, 0, 12);1551.9369748743763;381604.7958317569
1633;(2, 2, 2, 0, 0, 1, 12);1542.3207869522998;326060.10181506147
1634;(2, 2, 2, 0, 0, 2, 12);1542.9690471869274;319400.9318982877
1635;(2, 2, 2, 0, 0, 3, 12);1544.1668225411765;314082.0253530368
1636;(2, 2, 2, 0, 1, 0, 12);1194.7230083368058;312685.1365131602
1637;(2, 2, 2, 0, 1, 1, 12);1196.1032774205594;308689.44071225805
1638;(2, 2, 2, 0, 1, 2, 12);1197.9763567491555;308073.42786142434
1639;(2, 2, 2, 0, 1, 3, 12);1199.9758796084209;308076.71526011266
1640;(2, 2, 2, 0, 2, 0, 12);885.6232942542059;433911.68752115115
1641;(2, 2, 2, 0, 2, 1, 12);880.870574819005;350541.41881687945
1642;(2, 2, 2, 0, 2, 2, 12);880.9465116896555;327576.30133528
1643;(2, 2, 2, 0, 2, 3, 12);882.569993199482;324985.52878742665
1644;(2, 2, 2, 1, 0, 0, 12);12.0;1316789446.1152446
1645;(2, 2, 2, 1, 0, 1, 12);1542.1312540308265;313475.59906995646
1646;(2, 2, 2, 1, 0, 2, 12);1544.1173306472442;313333.48360908875
1647;(2, 2, 2, 1, 0, 3, 12);1546.0234335436617;312548.58765236184
1648;(2, 2, 2, 1, 1, 0, 12);1196.0387677578017;308300.23999010655
1649;(2, 2, 2, 1, 1, 1, 12);1198.021858486129;308279.86760147364
1650;(2, 2, 2, 1, 1, 2, 12);1199.9762232264766;308075.0467414418
1651;(2, 2, 2, 1, 1, 3, 12);1201.9066175267283;307723.6859435847
1652;(2, 2, 2, 1, 2, 0, 12);880.4803260442636;349881.1863489944
1653;(2, 2, 2, 1, 2, 1, 12);880.8654044429816;329792.06238919974
1654;(2, 2, 2, 1, 2, 2, 12);882.5855359578674;326028.36648474797
1655;(2, 2, 2, 1, 2, 3, 12);884.5412459323076;325590.34070353245
1656;(2, 2, 2, 2, 0, 0, 12);1542.1320522578599;313484.7478518277
1657;(2, 2, 2, 2, 0, 1, 12);1544.0852703318008;313102.13155134453
1658;(2, 2, 2, 2, 0, 2, 12);1546.072325927691;312948.88909089286
1659;(2, 2, 2, 2, 0, 3, 12);1548.0205171015998;312529.03672154597
1660;(2, 2, 2, 2, 1, 0, 12);1198.0108949915966;308257.41884157865
1661;(2, 2, 2, 2, 1, 1, 12);1200.0023249643002;308216.9689037595
1662;(2, 2, 2, 2, 1, 2, 12);1201.8458194407042;307327.55095756816
1663;(2, 2, 2, 2, 1, 3, 12);1203.8405808669534;307310.17119341297
1664;(2, 2, 2, 2, 2, 0, 12);880.7387818936456;332006.6395757525
1665;(2, 2, 2, 2, 2, 1, 12);882.4263312823324;325467.9118306563
1666;(2, 2, 2, 2, 2, 2, 12);884.4170234087876;325769.32407764194
1667;(2, 2, 2, 2, 2, 3, 12);886.3907133627761;325117.946032765
1668;(2, 2, 2, 3, 0, 0, 12);1544.1192797662773;313352.08844043966
1669;(2, 2, 2, 3, 0, 1, 12);1546.0691725232982;312906.6760281284
1670;(2, 2, 2, 3, 0, 2, 12);1548.0551201763694;312798.57274777483
1671;(2, 2, 2, 3, 0, 3, 12);1550.0206823985122;312470.36669757764
1672;(2, 2, 2, 3, 1, 0, 12);1199.9517661784216;307918.36729993863
1673;(2, 2, 2, 3, 1, 1, 12);1201.873272610511;307489.411179897
1674;(2, 2, 2, 3, 1, 2, 12);1203.8415605320909;307316.223569564
1675;(2, 2, 2, 3, 1, 3, 12);1205.8364548946765;307247.54310624045
1676;(2, 2, 2, 3, 2, 0, 12);882.4780230628891;326977.61207330466
1677;(2, 2, 2, 3, 2, 1, 12);881.6774070384965;317248.3864876481
1678;(2, 2, 2, 3, 2, 2, 12);886.4262331074962;325501.8627306203
1679;(2, 2, 2, 3, 2, 3, 12);885.6770655470513;318272.1622251103
1680;(2, 2, 3, 0, 0, 0, 12);1547.3321759455828;360817.52460614464
1681;(2, 2, 3, 0, 0, 1, 12);1540.1057337128977;319660.6593182345
1682;(2, 2, 3, 0, 0, 2, 12);1540.7865674230886;313708.13460987504
1683;(2, 2, 3, 0, 0, 3, 12);1541.921933659938;308722.9684102283
1684;(2, 2, 3, 0, 1, 0, 12);1194.5840502100125;307186.27245405485
1685;(2, 2, 3, 0, 1, 1, 12);1196.0398352545699;304090.0417145751
1686;(2, 2, 3, 0, 1, 2, 12);1197.7426971046052;302899.92398158245
1687;(2, 2, 3, 0, 1, 3, 12);1199.740750175042;302910.1088416966
1688;(2, 2, 3, 0, 2, 0, 12);882.9224274325986;408403.9092763533
1689;(2, 2, 3, 0, 2, 1, 12);879.0947178039294;340437.63762882823
1690;(2, 2, 3, 0, 2, 2, 12);879.6841430086664;331625.4335687282
1691;(2, 2, 3, 0, 2, 3, 12);881.3808314152192;329217.4857998559
1692;(2, 2, 3, 1, 0, 0, 12);1609.719806226836;347963.66579682817
1693;(2, 2, 3, 1, 0, 1, 12);1539.8681113409737;307982.34907159983
1694;(2, 2, 3, 1, 0, 2, 12);1541.8567665657224;307895.78209600097
1695;(2, 2, 3, 1, 0, 3, 12);1543.7586013704665;307280.3150545958
1696;(2, 2, 3, 1, 1, 0, 12);1195.9391864469242;303654.1190221316
1697;(2, 2, 3, 1, 1, 1, 12);1197.8752723348857;303452.752595673
1698;(2, 2, 3, 1, 1, 2, 12);1199.7419132894966;302903.0621971038
1699;(2, 2, 3, 1, 1, 3, 12);1201.7423912363367;302893.2215031733
1700;(2, 2, 3, 1, 2, 0, 12);878.559456453554;356684.90858708334
1701;(2, 2, 3, 1, 2, 1, 12);879.4351150847922;336771.0137551983
1702;(2, 2, 3, 1, 2, 2, 12);881.3775424420788;333637.22401592473
1703;(2, 2, 3, 1, 2, 3, 12);883.3446891687323;331669.1786711583
1704;(2, 2, 3, 2, 0, 0, 12);1539.8686104029443;307981.7851814262
1705;(2, 2, 3, 2, 0, 1, 12);1541.8667425903911;307973.7149758907
1706;(2, 2, 3, 2, 0, 2, 12);1543.8086741920267;307610.48288834706
1707;(2, 2, 3, 2, 0, 3, 12);1545.7583220068714;307289.9004585662
1708;(2, 2, 3, 2, 1, 0, 12);1197.8197166225177;303264.98533475795
1709;(2, 2, 3, 2, 1, 1, 12);1199.8020569201876;303184.1971222956
1710;(2, 2, 3, 2, 1, 2, 12);1201.6328557947577;302297.8804895292
1711;(2, 2, 3, 2, 1, 3, 12);1203.6280013786502;302225.74169000174
1712;(2, 2, 3, 2, 2, 0, 12);879.5759783546351;332036.19635923684
1713;(2, 2, 3, 2, 2, 1, 12);880.9519435053659;327049.6368458449
1714;(2, 2, 3, 2, 2, 2, 12);882.9112619490194;326733.18184396514
1715;(2, 2, 3, 2, 2, 3, 12);884.8557984747877;326414.7659401525
1716;(2, 2, 3, 3, 0, 0, 12);1541.8491851776334;307843.48718204774
1717;(2, 2, 3, 3, 0, 1, 12);1543.7997246756324;307519.4849747309
1718;(2, 2, 3, 3, 0, 2, 12);1545.7795754416552;307407.93025261967
1719;(2, 2, 3, 3, 0, 3, 12);1547.7589378723023;307286.14401718066
1720;(2, 2, 3, 3, 1, 0, 12);1199.7530190089249;302897.1179396171
1721;(2, 2, 3, 3, 1, 1, 12);1201.676352310216;302489.67371781287
1722;(2, 2, 3, 3, 1, 2, 12);1203.630365557626;302312.8886752156
1723;(2, 2, 3, 3, 1, 3, 12);1205.631902861725;302295.9945634274
1724;(2, 2, 3, 3, 2, 0, 12);881.1922833189354;329937.48747532576
1725;(2, 2, 3, 3, 2, 1, 12);882.9347233051523;327090.556515926
1726;(2, 2, 3, 3, 2, 2, 12);884.8801702399741;326857.07602253236
1727;(2, 2, 3, 3, 2, 3, 12);886.8557995259542;326283.4759898204
1728;(3, 0, 0, 0, 0, 0, 12);1610.7253327662131;392250.72436632577
1729;(3, 0, 0, 0, 0, 1, 12);1598.1330221551357;324506.194379245
1730;(3, 0, 0, 0, 0, 2, 12);1598.5392868046265;316076.3527806641
1731;(3, 0, 0, 0, 0, 3, 12);1599.85411585244;312243.4221550623
1732;(3, 0, 0, 0, 1, 0, 12);1245.9624498839516;302967.51898835885
1733;(3, 0, 0, 0, 1, 1, 12);1247.3074269259075;301017.221613664
1734;(3, 0, 0, 0, 1, 2, 12);1249.3023070073075;301045.28996080096
1735;(3, 0, 0, 0, 1, 3, 12);1251.189440418576;300551.8335119027
1736;(3, 0, 0, 0, 2, 0, 12);939.0478988789273;420185.0704160948
1737;(3, 0, 0, 0, 2, 1, 12);930.2664863506031;340940.12263870856
1738;(3, 0, 0, 0, 2, 2, 12);929.7376699809984;318967.58083605533
1739;(3, 0, 0, 0, 2, 3, 12);931.096188837789;314470.7788421854
1740;(3, 0, 0, 1, 0, 0, 12);1595.6403162435843;310526.1661096189
1741;(3, 0, 0, 1, 0, 1, 12);1597.598593884823;310105.34864259633
1742;(3, 0, 0, 1, 0, 2, 12);1599.4790353770231;309296.3703768017
1743;(3, 0, 0, 1, 0, 3, 12);1601.4766079320339;309301.05893950275
1744;(3, 0, 0, 1, 1, 0, 12);1247.3119482897828;301081.43527752
1745;(3, 0, 0, 1, 1, 1, 12);1249.3050211039556;301030.898664627
1746;(3, 0, 0, 1, 1, 2, 12);1251.2959578095981;301040.56223305606
1747;(3, 0, 0, 1, 1, 3, 12);1252.951804425997;299586.33066294866
1748;(3, 0, 0, 1, 2, 0, 12);930.6690783574506;354726.70615659014
1749;(3, 0, 0, 1, 2, 1, 12);929.6167556752739;321258.97616372886
1750;(3, 0, 0, 1, 2, 2, 12);931.160769266728;315884.762878776
1751;(3, 0, 0, 1, 2, 3, 12);933.0360102576533;314785.1390731673
